trip_id,driver_id,user_id,pickup_location_id,dropoff_location_id,pickup_time,dropoff_time,distance_km,duration_minutes,base_fare,surge_multiplier,trip_status,payment_method,payment_status
TRP-000867,DRV-00492,USR-001180,LOC-026,LOC-028,2024-09-29 10:39:02,2024-09-29 11:58:02,26.53,79,67000.0,1.0,Failed,Cash,Success
TRP-000080,DRV-00274,USR-000443,LOC-003,LOC-007,2024-04-05 19:45:54,2024-04-05 20:11:54,10.12,26,28500.0,1.2,Completed,GoPay,Failed
TRP-000534,DRV-00345,USR-001900,LOC-015,LOC-029,2024-06-24 05:12:49,2024-06-24 05:25:49,4.15,13,11000.0,1.0,Completed,GoPay,Success
TRP-009302,DRV-00343,USR-001441,LOC-009,LOC-010,2024-06-13 14:30:45,2024-06-13 14:46:45,4.2,16,13500.0,1.0,Cancelled,GoPay,Success
TRP-004467,DRV-00430,USR-001333,LOC-024,LOC-024,2024-10-11 09:53:35,2024-10-11 11:14:35,15.15,81,45000.0,1.2,Completed,Credit Card,Success
TRP-005598,DRV-00085,USR-001231,LOC-036,LOC-037,2024-07-11 10:39:25,2024-07-11 12:02:25,26.3,83,103000.0,1.5,Completed,GoPay,Success
TRP-004948,DRV-00461,USR-000623,LOC-027,LOC-025,2024-02-11 20:38:57,2024-02-11 20:59:57,3.72,21,9000.0,1.0,Completed,Credit Card,Success
TRP-008357,DRV-00214,USR-001624,LOC-016,LOC-013,2024-03-07 18:47:39,2024-03-07 19:24:39,11.8,37,41500.0,1.0,Completed,Credit Card,Success
TRP-004015,DRV-00390,USR-001986,LOC-006,LOC-010,2024-04-01 20:59:29,2024-04-01 22:21:29,20.42,82,53500.0,1.5,Completed,GoPay,Success
TRP-002976,DRV-00136,USR-000270,LOC-012,LOC-003,2024-09-09 19:46:06,2024-09-09 21:20:06,26.72,94,118500.0,1.2,Done,GoPay,Success
TRP-007262,DRV-00476,USR-001179,LOC-043,LOC-045,2024-08-02 07:03:40,2024-08-02 08:23:40,14.33,80,48000.0,1.2,Completed,GoPay,Success
TRP-004570,DRV-00252,USR-001958,LOC-001,LOC-001,2024-11-14 17:46:55,2024-11-14 18:42:55,16.53,56,50500.0,1.2,Cancelled,GoPay,Success
TRP-000876,DRV-00500,USR-000513,LOC-026,LOC-029,2024-05-13 17:24:31,2024-05-13 17:29:31,1.22,5,15000.0,1.2,Completed,GoPay,Failed
TRP-006342,DRV-00142,USR-001440,LOC-035,LOC-036,2024-06-20 19:36:23,2024-06-20 21:32:23,26.11,116,84500.0,1.0,Completed,GoPay,Success
TRP-000186,DRV-00318,USR-000291,LOC-016,LOC-016,2024-12-09 17:37:11,2024-12-09 18:13:11,8.55,36,46000.0,2.0,Completed,GoPay,Success
TRP-002166,DRV-00093,USR-000566,LOC-009,LOC-009,2024-11-04 12:53:38,2024-11-04 13:24:38,11.39,31,55500.0,1.0,Completed,Cash,Success
TRP-002470,DRV-00451,USR-001163,LOC-002,LOC-003,2024-09-12 03:50:07,2024-09-12 04:33:07,9.7,43,49500.0,1.0,Completed,GoPay,Failed
TRP-001476,DRV-00373,USR-001298,LOC-017,LOC-017,2024-03-09 19:01:28,2024-03-09 19:33:28,8.8,32,32500.0,1.2,Completed,Credit Card,Success
TRP-006401,DRV-00255,USR-001525,LOC-013,LOC-018,2024-03-27 07:54:20,2024-03-27 09:57:20,23.79,123,93000.0,1.0,Completed,GoPay,Success
TRP-008328,DRV-00335,USR-000845,LOC-008,LOC-010,2024-02-10 05:27:50,2024-02-10 06:00:50,7.24,33,36000.0,1.2,Completed,GoPay,Success
TRP-003937,DRV-00283,USR-000310,LOC-021,LOC-024,2024-10-19 20:20:31,2024-10-19 20:56:31,7.46,36,,1.5,Completed,Credit Card,Success
TRP-001636,DRV-00439,USR-000158,LOC-015,LOC-014,2024-01-08 08:44:35,2024-01-08 09:07:35,5.33,23,19500.0,1.0,Completed,Cash,Success
TRP-007022,DRV-00385,USR-000698,LOC-039,LOC-041,2024-06-17 19:14:32,2024-06-17 20:03:32,19.79,49,64000.0,1.2,Completed,Cash,Success
TRP-007220,DRV-00174,USR-001911,LOC-027,LOC-014,2024-09-02 07:50:37,2024-09-02 09:04:37,24.63,74,88500.0,1.2,Completed,GoPay,Success
TRP-003656,DRV-00331,USR-000557,LOC-012,LOC-006,2024-08-04 08:11:08,2024-08-04 08:29:08,3.82,18,9000.0,1.5,Completed,Credit Card,Success
TRP-007011,DRV-00153,USR-001217,LOC-025,LOC-005,2024-05-13 03:30:25,2024-05-13 03:54:25,6.08,24,,1.0,Completed,GoPay,Success
TRP-004415,DRV-00114,USR-001216,LOC-003,LOC-002,2024-07-24 21:51:16,2024-07-24 22:48:16,17.61,57,60000.0,1.0,Completed,GoPay,Success
TRP-002892,DRV-00150,USR-000584,LOC-021,LOC-022,2024-04-30 10:41:40,2024-04-30 12:13:40,19.56,92,101000.0,1.5,Completed,GoPay,Success
TRP-003414,DRV-00010,USR-001688,LOC-006,LOC-004,2024-03-24 09:47:41,2024-03-24 12:09:41,27.28,142,84500.0,1.2,Completed,GoPay,Success
TRP-003870,DRV-00059,USR-000138,LOC-005,LOC-006,2024-12-17 09:59:09,2024-12-17 10:42:09,17.13,43,37000.0,1.0,Completed,GoPay,Success
TRP-002575,DRV-00424,USR-001589,LOC-018,LOC-014,2024-04-13 02:26:29,2024-04-13 02:56:29,11.82,30,25500.0,1.0,Completed,Credit Card,Success
TRP-002501,DRV-00104,USR-000943,LOC-016,LOC-015,2024-04-15 22:12:33,2024-04-15 22:23:33,2.68,11,9000.0,1.5,Completed,Cash,Success
TRP-008371,DRV-00496,USR-001872,LOC-011,LOC-009,2024-04-06 03:58:21,2024-04-06 04:22:21,7.68,24,39000.0,1.0,Completed,GoPay,Success
TRP-004559,DRV-00478,USR-001073,LOC-004,LOC-007,2024-07-02 20:14:01,2024-07-02 22:12:01,23.85,118,124500.0,1.2,Completed,Credit Card,Success
TRP-009421,DRV-00287,USR-000303,LOC-006,LOC-004,2024-08-18 14:32:35,2024-08-18 15:02:35,6.15,30,22000.0,1.2,Cancelled,GoPay,Success
TRP-007080,DRV-00161,USR-000858,LOC-012,LOC-002,2024-04-19 07:53:30,2024-04-19 08:32:30,9.83,39,27500.0,1.5,Completed,GoPay,Success
TRP-004646,DRV-00085,USR-001435,LOC-037,LOC-038,2024-04-05 07:58:39,2024-04-05 08:56:39,19.45,58,65500.0,1.2,Completed,GoPay,Success
TRP-000648,DRV-00234,USR-001154,LOC-004,LOC-011,2024-12-15 22:11:00,2024-12-15 22:32:00,4.27,21,12500.0,1.2,Completed,GoPay,Success
TRP-009871,DRV-00486,USR-001024,LOC-016,LOC-016,2024-11-30 19:55:33,2024-11-30 20:00:33,1.47,5,9000.0,2.0,Completed,GoPay,Success
TRP-008109,DRV-00290,USR-000013,LOC-024,LOC-023,2024-09-12 13:24:16,2024-09-12 14:03:16,10.13,39,46000.0,1.0,Completed,Cash,Success
TRP-007585,DRV-00392,USR-001183,LOC-029,LOC-026,2024-01-04 06:41:26,2024-01-04 08:10:26,25.17,89,77500.0,1.0,Completed,GoPay,Success
TRP-002296,DRV-00042,USR-000890,LOC-022,LOC-024,2024-11-26 19:26:47,2024-11-26 21:46:47,29.63,140,90500.0,1.5,Completed,Cash,Success
TRP-003039,DRV-00042,USR-000249,LOC-022,LOC-020,2024-10-13 07:23:07,2024-10-13 08:22:07,17.46,59,39500.0,2.5,Completed,GoPay,Success
TRP-008884,DRV-00466,USR-001401,LOC-016,LOC-016,2024-09-23 08:45:36,2024-09-23 09:56:36,16.97,71,70000.0,1.5,Cancelled,GoPay,Success
TRP-001464,DRV-00309,USR-001290,LOC-031,LOC-031,2024-11-02 19:49:39,2024-11-02 19:59:39,2.34,10,15000.0,1.2,Cancelled,GoPay,Success
TRP-005678,DRV-00480,USR-001723,LOC-009,LOC-006,2024-06-05 09:55:10,2024-06-05 10:10:10,3.11,15,15000.0,1.2,Completed,Credit Card,Success
TRP-009469,DRV-00407,USR-001378,LOC-035,LOC-037,2024-04-26 20:34:06,2024-04-26 20:40:06,1.41,6,15000.0,1.0,Completed,GoPay,Success
TRP-008736,DRV-00202,USR-001613,LOC-007,LOC-007,2024-11-17 07:42:05,2024-11-17 07:47:05,1.23,5,15000.0,1.0,Completed,Cash,Success
TRP-002759,DRV-00386,USR-001155,LOC-006,LOC-011,2024-04-25 08:22:25,2024-04-25 08:52:25,7.96,30,25000.0,1.2,Completed,GoPay,Success
TRP-008069,DRV-00067,USR-000637,LOC-018,LOC-015,2024-01-31 08:42:26,2024-01-31 10:45:26,27.01,123,138000.0,1.5,Completed,Cash,Success
TRP-006142,DRV-00325,USR-001605,LOC-013,LOC-015,2024-10-24 15:11:15,2024-10-24 17:05:15,19.15,114,38500.0,1.2,Completed,GoPay,Success
TRP-007773,DRV-00310,USR-000589,LOC-008,LOC-007,2024-04-24 18:38:28,2024-04-24 19:15:28,7.07,37,17000.0,2.0,Completed,GoPay,Success
TRP-005585,DRV-00363,USR-001587,LOC-007,LOC-002,2024-04-09 19:22:31,2024-04-09 21:34:31,27.63,132,114500.0,2.5,Completed,GoPay,Success
TRP-007560,DRV-00436,USR-001500,LOC-006,LOC-003,2024-08-14 08:12:14,2024-08-14 10:05:14,27.0,113,132500.0,1.2,Completed,Cash,Success
TRP-005779,DRV-00029,USR-000105,LOC-017,LOC-014,2024-05-21 07:49:32,2024-05-21 08:08:32,6.01,19,25500.0,1.0,Completed,GoPay,Success
TRP-004067,DRV-00242,USR-000787,LOC-014,LOC-017,2024-06-01 07:38:41,2024-06-01 07:43:41,1.16,5,15000.0,1.2,Completed,Cash,Success
TRP-009825,DRV-00038,USR-000416,LOC-002,LOC-007,2024-05-21 02:01:27,2024-05-21 02:33:27,8.98,32,45500.0,1.0,Completed,GoPay,Success
TRP-002909,DRV-00136,USR-001675,LOC-004,LOC-001,2024-03-26 16:29:59,2024-03-26 18:05:59,26.48,96,103500.0,1.0,Completed,GoPay,Failed
TRP-008419,DRV-00184,USR-001927,LOC-024,LOC-020,2024-10-13 21:19:29,2024-10-13 22:25:29,11.84,66,64500.0,1.0,Completed,GoPay,Success
TRP-007634,DRV-00404,USR-000272,LOC-028,LOC-027,2024-12-03 06:19:15,2024-12-03 07:11:15,20.55,52,73000.0,1.2,Completed,GoPay,Failed
TRP-008746,DRV-00336,USR-001728,LOC-007,LOC-004,2024-12-08 06:42:35,2024-12-08 07:23:35,14.99,41,51000.0,1.5,Completed,Cash,Success
TRP-002933,DRV-00056,USR-000086,LOC-008,LOC-009,2024-10-19 04:02:25,2024-10-19 05:24:25,,82,150000.0,1.0,Completed,GoPay,Success
TRP-005539,DRV-00311,USR-001721,LOC-030,LOC-033,2024-05-20 09:08:06,2024-05-20 10:42:06,15.78,94,67000.0,1.5,Completed,Cash,Success
TRP-001733,DRV-00090,USR-001657,LOC-010,LOC-008,2024-02-23 19:43:30,2024-02-23 22:28:30,29.61,165,64000.0,1.2,Completed,GoPay,Success
TRP-002021,DRV-00401,USR-000282,LOC-018,LOC-016,2024-03-11 18:13:07,2024-03-11 18:24:07,3.12,11,15000.0,1.0,Completed,Credit Card,Success
TRP-004004,DRV-00104,USR-000787,LOC-013,LOC-013,2024-06-26 20:24:49,2024-06-26 21:49:49,16.1,85,55500.0,1.5,Completed,Credit Card,Success
TRP-006300,DRV-00276,USR-000637,LOC-001,LOC-007,2024-10-26 20:09:38,2024-10-26 20:14:38,1.91,5,9000.0,1.5,Completed,Cash,Success
TRP-003869,DRV-00334,USR-000972,LOC-024,LOC-021,2024-08-20 23:16:16,2024-08-21 00:47:16,18.29,91,63500.0,1.0,Completed,GoPay,Success
TRP-002658,DRV-00309,USR-000577,LOC-030,LOC-033,2024-09-22 17:19:07,2024-09-22 18:14:07,16.64,55,77500.0,1.5,Cancelled,GoPay,Success
TRP-001840,DRV-00031,USR-001035,LOC-031,LOC-034,2024-09-17 04:03:27,2024-09-17 05:21:27,23.85,78,85500.0,1.2,Completed,GoPay,Success
TRP-005086,DRV-00129,USR-001268,LOC-011,LOC-011,2024-10-11 09:55:34,2024-10-11 10:44:34,18.39,49,66500.0,1.2,Completed,GoPay,Failed
TRP-002108,DRV-00297,USR-000344,LOC-019,LOC-020,2024-02-07 10:52:52,2024-02-07 11:56:52,12.45,64,30500.0,1.0,Completed,GoPay,Success
TRP-000662,DRV-00357,USR-000225,LOC-034,LOC-034,2024-11-30 11:37:07,2024-11-30 13:06:07,21.25,89,81000.0,1.0,Completed,GoPay,Success
TRP-008187,DRV-00194,USR-001322,LOC-006,LOC-004,2024-10-08 01:34:33,2024-10-08 02:35:33,19.73,61,77500.0,1.0,Completed,GoPay,Success
TRP-000349,DRV-00197,USR-000006,LOC-016,LOC-017,2024-09-30 18:24:05,2024-09-30 19:34:05,17.85,70,56500.0,1.5,Completed,Cash,Success
TRP-008490,DRV-00434,USR-000968,LOC-014,LOC-015,2024-10-07 20:27:33,2024-10-07 20:39:33,2.94,12,9000.0,2.5,Cancelled,Cash,Success
TRP-003619,DRV-00304,USR-001801,LOC-014,LOC-018,2024-07-23 03:24:54,2024-07-23 04:03:54,12.94,39,64000.0,1.5,Cancelled,GoPay,Success
TRP-004301,DRV-00430,USR-000921,LOC-021,LOC-021,2024-05-04 09:16:01,2024-05-04 10:31:01,14.98,75,36000.0,2.0,Completed,GoPay,Success
TRP-007714,DRV-00123,USR-000431,LOC-011,LOC-003,2024-10-03 08:03:53,2024-10-03 08:22:53,6.3,19,23500.0,1.5,Completed,GoPay,Success
TRP-005003,DRV-00457,USR-000064,LOC-019,LOC-020,2024-07-04 20:44:02,2024-07-04 21:29:02,9.47,45,33000.0,1.5,Completed,Cash,Success
TRP-006922,DRV-00022,USR-000775,LOC-008,LOC-005,2024-12-23 02:57:35,2024-12-23 04:08:35,23.45,71,52500.0,1.5,Completed,GoPay,Success
TRP-006744,DRV-00071,USR-001813,LOC-004,LOC-009,2024-11-21 02:34:36,2024-11-21 02:58:36,5.85,24,28500.0,1.0,Completed,GoPay,Success
TRP-001034,DRV-00430,USR-001623,LOC-022,LOC-024,2024-06-24 09:37:34,2024-06-24 10:47:34,24.44,70,67500.0,1.5,Completed,GoPay,Success
TRP-004688,DRV-00274,USR-001733,LOC-008,LOC-011,2024-01-16 04:22:12,2024-01-16 05:56:12,23.57,94,84500.0,1.0,Completed,GoPay,Success
TRP-005401,DRV-00265,USR-001510,LOC-012,LOC-002,2024-10-05 08:29:57,2024-10-05 09:04:57,12.01,35,46000.0,1.0,Cancelled,GoPay,Success
TRP-003703,DRV-00309,USR-000032,LOC-034,LOC-034,2024-04-09 23:35:04,2024-04-10 00:57:04,21.16,82,106000.0,1.5,Completed,GoPay,Success
TRP-003818,DRV-00479,USR-000904,LOC-022,LOC-023,2024-11-09 11:38:29,2024-11-09 12:17:29,10.15,39,27500.0,1.0,Completed,GoPay,Success
TRP-009426,DRV-00360,USR-000704,LOC-012,LOC-001,2024-04-05 20:40:38,2024-04-05 21:23:38,10.83,43,40500.0,1.2,Completed,GoPay,Success
TRP-006434,DRV-00035,USR-000949,LOC-009,LOC-001,2024-02-01 02:15:49,2024-02-01 02:42:49,4.75,27,10000.0,1.0,Cancelled,Cash,Success
TRP-003801,DRV-00109,USR-001883,LOC-045,LOC-046,2024-01-15 08:09:00,2024-01-15 08:38:00,5.83,29,31500.0,1.2,Completed,GoPay,Success
TRP-001947,DRV-00396,USR-001311,LOC-037,LOC-036,2024-08-26 01:00:36,2024-08-26 03:19:36,24.77,139,92500.0,1.2,Completed,GoPay,Success
TRP-006234,DRV-00493,USR-000237,LOC-019,LOC-022,2024-02-06 08:09:22,2024-02-06 09:02:22,12.02,53,46500.0,2.5,Completed,GoPay,Success
TRP-001592,DRV-00208,USR-000387,LOC-011,LOC-008,2024-05-09 17:14:55,2024-05-09 18:13:55,21.92,59,67500.0,1.5,Completed,GoPay,Failed
TRP-008849,DRV-00216,USR-000261,LOC-038,LOC-037,2024-12-18 09:44:28,2024-12-18 10:41:28,13.59,57,40000.0,1.0,Completed,Cash,Success
TRP-005888,DRV-00074,USR-001734,LOC-029,LOC-025,2024-05-09 17:04:30,2024-05-09 17:43:30,8.32,39,27500.0,1.2,Completed,Cash,Success
TRP-002200,DRV-00007,USR-001017,LOC-001,LOC-038,2024-12-09 07:28:13,2024-12-09 09:00:13,16.05,92,64500.0,1.2,Completed,GoPay,Success
TRP-002894,DRV-00329,USR-000360,LOC-001,LOC-011,2024-11-23 18:01:01,2024-11-23 18:10:01,3.07,9,11000.0,1.0,Completed,GoPay,Success
TRP-003185,DRV-00314,USR-001075,LOC-010,LOC-009,2024-11-06 14:00:30,2024-11-06 15:25:30,21.18,85,82000.0,1.5,Completed,Cash,Success
TRP-008002,DRV-00099,USR-000949,LOC-022,LOC-023,2024-10-12 08:57:16,2024-10-12 10:02:16,17.92,65,93000.0,1.0,Completed,Cash,Success
TRP-006204,DRV-00289,USR-001344,LOC-030,LOC-033,2024-09-03 08:44:57,2024-09-03 09:50:57,21.65,66,90000.0,1.0,Cancelled,Cash,Success
TRP-007592,DRV-00483,USR-001961,LOC-016,LOC-013,2024-02-15 08:55:28,2024-02-15 09:35:28,9.87,40,36000.0,1.5,Completed,GoPay,Success
TRP-001897,DRV-00256,USR-000876,LOC-022,LOC-022,2024-01-05 17:31:37,2024-01-05 17:38:37,2.92,7,15000.0,1.2,Completed,GoPay,Success
TRP-006035,DRV-00235,USR-000569,LOC-036,LOC-037,2024-11-05 19:09:06,2024-11-05 21:39:06,27.45,150,103500.0,2.0,Completed,Cash,Success
TRP-004227,DRV-00097,USR-001360,LOC-023,LOC-022,2024-08-01 20:54:45,2024-08-01 22:29:45,18.88,95,,1.2,Completed,Cash,Success
TRP-001723,DRV-00332,USR-000343,LOC-008,LOC-011,2024-12-05 13:40:14,2024-12-05 15:24:14,26.18,104,123000.0,1.2,Completed,GoPay,Success
TRP-006995,DRV-00500,USR-000040,LOC-028,LOC-027,2024-06-01 19:27:20,2024-06-01 19:59:20,6.55,32,26000.0,1.0,Failed,Cash,Success
TRP-008326,DRV-00042,USR-001134,LOC-021,LOC-021,2024-08-28 09:05:10,2024-08-28 10:01:10,16.68,56,52000.0,1.2,Completed,GoPay,Success
TRP-004097,DRV-00260,USR-000488,LOC-006,LOC-010,2024-01-11 22:22:10,2024-01-11 23:29:10,24.8,67,98500.0,1.0,Completed,GoPay,Success
TRP-004348,DRV-00427,USR-000632,LOC-004,LOC-003,2024-07-16 05:26:14,2024-07-16 07:00:14,26.42,94,68500.0,1.0,Completed,Credit Card,Success
TRP-004796,DRV-00101,USR-001672,LOC-021,LOC-022,2024-11-09 04:34:57,2024-11-09 05:33:57,22.67,59,83500.0,1.2,Completed,GoPay,Success
TRP-003238,DRV-00186,USR-001704,LOC-017,LOC-015,2024-09-19 01:51:51,2024-09-19 02:16:51,9.84,25,36500.0,1.0,Completed,Cash,Success
TRP-000578,DRV-00126,USR-001190,LOC-039,LOC-039,2024-03-15 07:01:54,2024-03-15 08:42:54,18.75,101,53000.0,1.2,Completed,GoPay,Success
TRP-003144,DRV-00356,USR-001336,LOC-023,LOC-022,2024-01-10 17:08:29,2024-01-10 18:17:29,13.26,69,59500.0,2.0,Completed,GoPay,Success
TRP-008431,DRV-00071,USR-000852,LOC-007,LOC-012,2024-03-30 07:34:55,2024-03-30 08:46:55,14.24,72,71000.0,1.5,Completed,GoPay,Success
TRP-002371,DRV-00345,USR-000294,LOC-016,LOC-013,2024-09-13 18:15:45,2024-09-13 18:47:45,12.02,32,33500.0,2.5,Completed,Credit Card,Success
TRP-006146,DRV-00352,USR-000800,LOC-007,LOC-001,2024-06-27 18:32:01,2024-06-27 18:56:01,9.6,24,26000.0,1.0,Completed,GoPay,Success
TRP-003184,DRV-00175,USR-001275,LOC-032,LOC-034,2024-08-28 18:40:24,2024-08-28 18:45:24,1.19,5,15000.0,1.2,Completed,Cash,Success
TRP-000957,DRV-00123,USR-000323,LOC-006,LOC-010,2024-03-01 20:07:59,2024-03-01 21:13:59,24.6,66,82000.0,1.0,Completed,GoPay,Success
TRP-005159,DRV-00336,USR-000241,LOC-012,LOC-008,2024-05-09 21:20:43,2024-05-09 21:32:43,3.11,12,11500.0,1.0,Failed,Credit Card,Success
TRP-006328,DRV-00241,USR-001659,LOC-005,LOC-007,2024-08-30 23:38:26,2024-08-31 00:33:26,21.99,55,85500.0,1.0,Completed,Cash,Success
TRP-001954,DRV-00426,USR-001204,LOC-011,LOC-012,2024-02-03 08:32:55,2024-02-03 10:44:55,26.09,132,53500.0,1.5,Cancelled,GoPay,Success
TRP-006000,DRV-00238,USR-001128,LOC-021,LOC-022,2024-07-18 07:14:01,2024-07-18 09:17:01,25.85,123,96000.0,1.2,Completed,GoPay,Success
TRP-007591,DRV-00276,USR-001581,LOC-006,LOC-006,2024-10-21 13:20:45,2024-10-21 14:17:45,14.49,57,47500.0,1.2,Completed,GoPay,Failed
TRP-001879,DRV-00293,USR-000808,LOC-002,LOC-008,2024-04-24 17:24:29,2024-04-24 18:48:29,18.78,84,83000.0,1.0,Completed,Credit Card,Success
TRP-008922,DRV-00254,USR-001592,LOC-011,LOC-005,2024-08-19 07:19:51,2024-08-19 08:43:51,14.75,84,77500.0,1.5,Completed,Cash,Success
TRP-003950,DRV-00353,USR-000039,LOC-012,LOC-012,2024-02-18 16:28:53,2024-02-18 16:46:53,3.08,18,9000.0,1.2,Cancelled,GoPay,Success
TRP-009202,DRV-00456,USR-000758,LOC-005,LOC-004,2024-01-23 18:54:50,2024-01-23 20:47:50,22.14,113,116500.0,2.0,Completed,GoPay,Success
TRP-000550,DRV-00004,USR-000966,LOC-007,LOC-007,2024-02-21 19:53:04,2024-02-21 21:07:04,13.59,74,55500.0,2.5,Completed,Cash,Success
TRP-005434,DRV-00255,USR-000858,LOC-014,LOC-040,2024-02-23 20:04:55,2024-02-23 21:56:55,18.89,112,69000.0,1.2,Completed,Cash,Success
TRP-005066,DRV-00249,USR-001743,LOC-021,LOC-022,2024-01-16 10:48:05,2024-01-16 12:27:05,,99,49000.0,1.2,Cancelled,GoPay,Success
TRP-009552,DRV-00261,USR-001921,LOC-004,LOC-004,2024-04-20 19:02:03,2024-04-20 19:12:03,2.48,10,9000.0,1.2,Completed,Cash,Success
TRP-005821,DRV-00446,USR-000582,LOC-030,LOC-033,2024-09-22 00:03:22,2024-09-22 01:45:22,27.37,102,140000.0,1.0,Cancelled,GoPay,Success
TRP-004207,DRV-00082,USR-000731,LOC-038,LOC-038,2024-12-25 12:54:03,2024-12-25 13:52:03,11.89,58,28500.0,1.0,Completed,Cash,Success
TRP-008352,DRV-00189,USR-000177,LOC-042,LOC-042,2024-12-29 20:57:30,2024-12-29 22:02:30,13.91,65,74000.0,2.0,Completed,GoPay,Success
TRP-002937,DRV-00256,USR-000795,LOC-024,LOC-019,2024-08-01 14:15:51,2024-08-01 14:24:51,3.27,9,16500.0,1.2,Completed,Cash,Success
TRP-008802,DRV-00288,USR-001156,LOC-011,LOC-007,2024-08-29 04:47:00,2024-08-29 06:36:00,21.07,109,70000.0,1.0,Cancelled,GoPay,Success
TRP-000292,DRV-00144,USR-001986,LOC-012,LOC-004,2024-07-07 20:32:26,2024-07-07 21:22:26,20.15,50,96000.0,2.0,Completed,Cash,Success
TRP-002975,DRV-00170,USR-000577,LOC-042,LOC-043,2024-01-15 05:11:21,2024-01-15 05:30:21,6.07,19,21500.0,1.0,Completed,GoPay,Success
TRP-008938,DRV-00243,USR-000840,LOC-037,LOC-037,2024-10-26 06:23:52,2024-10-26 08:28:52,25.89,125,101500.0,1.0,Completed,Credit Card,Success
TRP-005735,DRV-00442,USR-001846,LOC-027,LOC-025,2024-12-15 20:40:01,2024-12-15 21:25:01,9.22,45,1956601.0,1.0,Completed,GoPay,Success
TRP-000776,DRV-00185,USR-000698,LOC-007,LOC-010,2024-02-15 00:24:09,2024-02-15 01:21:09,20.86,57,112000.0,1.0,Failed,Cash,Success
TRP-002747,DRV-00130,USR-000629,LOC-034,LOC-032,2024-09-02 18:45:32,2024-09-02 19:35:32,13.12,50,65500.0,1.5,Completed,GoPay,Success
TRP-004674,DRV-00297,USR-000783,LOC-022,LOC-022,2024-08-16 19:42:49,2024-08-16 20:58:49,13.84,76,47500.0,1.0,Completed,GoPay,Success
TRP-009650,DRV-00493,USR-001310,LOC-023,LOC-019,2024-08-19 03:42:08,2024-08-19 04:39:08,,57,30500.0,1.0,Cancelled,GoPay,Success
TRP-003236,DRV-00210,USR-000323,LOC-020,LOC-022,2024-03-19 09:04:26,2024-03-19 09:09:26,1.22,5,9000.0,1.5,Completed,GoPay,Success
TRP-008456,DRV-00358,USR-000836,LOC-018,LOC-014,2024-04-04 20:28:40,2024-04-04 20:39:40,2.05,11,15000.0,1.5,Completed,GoPay,Success
TRP-009448,DRV-00053,USR-001016,LOC-024,LOC-020,2024-01-22 01:34:21,2024-01-22 03:54:21,25.02,140,65000.0,1.0,Completed,GoPay,Success
TRP-004399,DRV-00271,USR-000485,LOC-029,LOC-029,2024-09-23 02:27:41,2024-09-23 02:52:41,6.33,25,27500.0,1.0,Completed,Cash,Success
TRP-001772,DRV-00395,USR-001224,LOC-024,LOC-019,2024-04-06 15:55:49,2024-04-06 16:22:49,6.97,27,36500.0,1.0,Completed,Cash,Success
TRP-004085,DRV-00326,USR-001246,LOC-046,LOC-004,2024-04-20 11:37:28,2024-04-20 12:00:28,6.61,23,18500.0,1.5,Completed,GoPay,Success
TRP-001200,DRV-00348,USR-000312,LOC-019,LOC-022,2024-12-25 18:07:22,2024-12-25 20:05:22,26.35,118,105500.0,1.0,Completed,Credit Card,Success
TRP-009885,DRV-00303,USR-000867,LOC-025,LOC-027,2024-10-01 07:04:18,2024-10-01 08:19:18,15.27,75,34000.0,1.2,Completed,GoPay,Success
TRP-004246,DRV-00128,USR-001376,LOC-018,LOC-043,2024-03-23 09:52:26,2024-03-23 10:49:26,9.68,57,23500.0,1.2,Completed,GoPay,Success
TRP-008282,DRV-00097,USR-001732,LOC-020,LOC-019,2024-05-30 17:49:07,2024-05-30 19:58:07,24.92,129,117500.0,1.0,Completed,GoPay,Success
TRP-001512,DRV-00470,USR-000272,LOC-018,LOC-013,2024-08-02 15:41:24,2024-08-02 16:40:24,21.01,59,76000.0,1.2,Completed,Cash,Success
TRP-007119,DRV-00405,USR-000449,LOC-034,LOC-033,2024-09-23 03:42:09,2024-09-23 04:51:09,24.11,69,94000.0,1.0,Completed,Credit Card,Success
TRP-001209,DRV-00292,USR-001993,LOC-008,LOC-007,2024-11-07 03:39:16,2024-11-07 04:59:16,17.2,80,38500.0,1.5,Cancelled,Cash,Success
TRP-000460,DRV-00483,USR-000138,LOC-014,LOC-015,2024-08-28 07:46:31,2024-08-28 08:15:31,9.2,29,48500.0,2.5,Cancelled,Cash,Success
TRP-004325,DRV-00163,USR-000238,LOC-041,LOC-041,2024-08-14 17:56:36,2024-08-14 18:25:36,7.56,29,31000.0,1.5,Completed,GoPay,Success
TRP-004841,DRV-00174,USR-000322,LOC-027,LOC-025,2024-03-28 00:45:10,2024-03-28 03:11:10,26.45,146,93500.0,1.0,Completed,GoPay,Success
TRP-006729,DRV-00218,USR-001458,LOC-023,LOC-024,2024-03-15 20:34:13,2024-03-15 21:50:13,26.94,76,140500.0,1.0,Completed,GoPay,Success
TRP-004095,DRV-00035,USR-001558,LOC-009,LOC-004,2024-05-18 17:44:01,2024-05-18 18:52:01,13.26,68,42500.0,1.2,Completed,GoPay,Success
TRP-002319,DRV-00183,USR-001361,LOC-031,LOC-033,2024-09-26 03:23:46,2024-09-26 05:03:46,26.92,100,102500.0,1.0,Completed,Credit Card,Success
